,Ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_symbol
203,AT2G21640,93.5072733178977,-1.76752171138047,0.241897035889234,-7.30691761014315,2.73340038476214e-13,2.7744687156662e-11,
204,AT3G22910,51.8254207863441,-3.39908183312121,0.465871742480212,-7.29617515547336,2.9606343580544e-13,2.99038583077014e-11,
205,AT5G47500,567.217475811131,0.916380491852334,0.125635863029599,7.29394035870505,3.01018732691808e-13,3.02560535956815e-11,
206,AT4G09570,801.181622291265,-0.784481184160084,0.107590904367707,-7.29133367518696,3.06901609745703e-13,3.0697610042768e-11,CPK4
207,AT3G60160,34.3609688211038,-3.85904194068834,0.529371049213567,-7.28986208524499,3.10272473953981e-13,3.08461074075628e-11,ATMRP9
208,AT3G42860,200.164127128413,-1.2044265596773,0.165230272930595,-7.28938189300951,3.11380264051107e-13,3.08461074075628e-11,
209,AT2G02990,47.137311121841,-2.80163271752391,0.384842695250162,-7.27994256381233,3.33962330698819e-13,3.29248508327712e-11,RNS1
210,AT4G40090,565.308548387898,-1.07145132225822,0.147921245502734,-7.24339035016045,4.37605058061311e-13,4.29373915302539e-11,AGP3
211,AT2G18000,137.626973278095,-1.43918979658032,0.198818535223994,-7.23871038964702,4.5297111746621e-13,4.42344543857405e-11,TAF14
212,AT1G10050,721.069070972586,-0.777578461603518,0.107498943684035,-7.23335909131355,4.71191317534425e-13,4.57966844235699e-11,
213,AT4G21200,34.1637947539772,-3.62686770071071,0.507928122786368,-7.14051366326128,9.29827879830549e-13,8.99488425535608e-11,ATGA2OX8
214,AT3G28210,96.9948108705124,-1.67973571859246,0.235309068481901,-7.13842322112488,9.44075781374702e-13,9.09003807253539e-11,PMZ
215,AT5G56320,2091.83551582751,-0.565346242468548,0.0793049968390136,-7.12875940990429,1.01277579920381e-12,9.70616062446257e-11,ATEXPA14
216,AT5G22880,2257.96358169994,0.661549045724206,0.0928166107345298,7.12748548442845,1.02219049056342e-12,9.7510347491015e-11,H2B
217,AT3G25900,1086.91333984917,-0.641521842387329,0.0900256586345038,-7.12598888047963,1.03336060081445e-12,9.81216367731881e-11,HMT-1
218,AT5G59030,269.399275328414,-1.11019475424441,0.156250939084735,-7.10520372387873,1.20145180955158e-12,1.13559240989956e-10,COPT1
219,AT3G51860,32.5722213880042,-3.88907155314828,0.547675382436063,-7.10105233477845,1.23810477640896e-12,1.16489264465327e-10,CAX3
220,AT5G07620,94.4128581003723,-1.95902858020012,0.276227053759951,-7.09209526559471,1.32096523647045e-12,1.23720403170335e-10,
221,AT5G66140,1635.49067201488,-0.638444474553543,0.0901969657563302,-7.07833649613358,1.45895122739218e-12,1.36025746789212e-10,PAD2
222,AT1G59850,45.0273515167997,-3.15703624426881,0.446293215427614,-7.07390597736044,1.50632367101406e-12,1.39809906492093e-10,
223,AT1G63440,177.121924330244,-1.34477106540906,0.190640652824859,-7.05395751369195,1.73899496100264e-12,1.60681574759907e-10,HMA5
224,AT1G35230,68.5178900346443,-2.00837040031459,0.285128964404719,-7.04372635206523,1.87165555297346e-12,1.72167244058116e-10,AGP5
225,AT5G17760,180.700190515739,-1.31083090538192,0.186296890931429,-7.03624681457731,1.97486995173919e-12,1.80854201580382e-10,
226,AT4G24960,238.195998110401,-1.24641164029424,0.177294934114508,-7.03015935858171,2.06297783651001e-12,1.87825261679225e-10,HVA22D
227,AT2G29330,269.987427943317,-1.21648258691268,0.173048078332083,-7.02973762342635,2.06922273240398e-12,1.87825261679225e-10,TRI
228,AT5G67400,337.683452871306,-1.3198337861018,0.187779538311822,-7.0286347382009,2.08564162587450e-12,1.88485288162913e-10,RHS19
229,AT3G28580,39.8826695174597,-6.28179628523952,0.895342265484591,-7.01608371167375,2.28173378930237e-12,2.05306221522163e-10,
230,AT3G01590,742.866517825763,-0.678382928709772,0.0967237577202252,-7.01361221585294,2.32242530528681e-12,2.08059014849716e-10,
231,AT4G15630,65.6742060328108,-2.43803157111957,0.348573480798164,-6.9943116887061,2.66564351137033e-12,2.37773093297774e-10,
232,AT3G20670,1352.58957600065,0.669181814867834,0.0956987306225231,6.99258820378061,2.69860740987462e-12,2.39675886553735e-10,HTA13
233,AT5G07310,56.2928992771968,-7.36484671689518,1.05758109839657,-6.96386000852443,3.31073609130668e-12,2.92354691187823e-10,
234,AT1G68560,4514.94551005726,0.438298926207172,0.0629426785038286,6.9634616229513,3.32011636680178e-12,2.92354691187823e-10,ATXYL1
235,AT2G46400,35.8159609502756,-3.23946369618486,0.465914806868453,-6.95290994926352,3.57827118981637e-12,3.13745863260282e-10,WRKY46
236,AT3G02400,192.018918172336,-1.26701660269376,0.182284251033709,-6.9507738354174,3.63287884795465e-12,3.1718418924621e-10,
237,AT5G09290,69.6688368135153,-2.01901187016606,0.290657861087467,-6.94635219089595,3.74852278901863e-12,3.25900050918687e-10,
238,AT3G26470,397.770772053375,-0.98079548612267,0.141297164668249,-6.94136707148709,3.88323526813578e-12,3.36193540756041e-10,
239,AT3G03680,849.068959081052,0.711367897215298,0.102517207004892,6.93900973308169,3.94857931521106e-12,3.40420404978761e-10,
240,AT4G00080,1446.39904186232,-0.624078985728299,0.0900630869011799,-6.92935371416992,4.22767537541464e-12,3.62963546293411e-10,UNE11
241,AT5G56530,421.736031537614,0.993566161274975,0.143516192721187,6.92302479905668,4.42100336624178e-12,3.77986615607518e-10,
242,AT2G37640,78.5088262417438,-1.87338908533256,0.270753232647634,-6.91917532069004,4.54280373129571e-12,3.86795334228711e-10,ATEXPA3
243,AT5G34871,726.191773740592,-0.915203591718431,0.132559120693577,-6.90411634393693,5.05168863589514e-12,4.28354091944936e-10,
244,AT1G34430,2647.30368723385,0.504181954629819,0.0733098946562011,6.87740661740497,6.0951951220547e-12,5.14719243811217e-10,EMB3003
245,AT4G15390,402.31626988166,-1.04325982689618,0.15185178242452,-6.87025078164457,6.40891364405427e-12,5.39002716880564e-10,
246,AT1G17180,8696.92206654787,-0.571652965191846,0.0832406389832145,-6.86747449532577,6.53484309028656e-12,5.47359519818514e-10,ATGSTU25
247,AT3G59320,648.58697277747,-0.773387936952799,0.11313189452683,-6.83616181084446,8.13430628419167e-12,6.78572392654937e-10,
248,AT5G43810,602.663796990314,0.729778377792857,0.106852632205189,6.82976509545841,8.50537880600545e-12,7.0666665442638e-10,ZLL
249,AT4G39800,1959.56902854239,0.609875240218224,0.0893322612936738,6.82704357178758,8.66823749223978e-12,7.17305355532533e-10,MI-1-P SYNTHASE
250,AT1G17360,1233.99586483714,-0.836091854707846,0.122623255702778,-6.81837918848295,9.20733566756126e-12,7.58868605720399e-10,
251,AT5G02260,5610.97002552005,-0.482915029310967,0.0709016307744691,-6.81105672797668,9.68844149456824e-12,7.95339988030193e-10,ATEXPA9
252,AT2G41630,1688.90877946707,-0.599376045137476,0.0880702193717036,-6.80566086258725,1.0058641358312e-11,8.22453592015945e-10,TFIIB
253,AT2G25370,53.0357064467463,-8.17961169273491,1.21011387459015,-6.75937353044998,1.3858967282615e-11,1.12871154489439e-09,
254,AT4G10480,6339.26651041843,0.592441768325408,0.0876897691879345,6.7561104768756,1.41745353874224e-11,1.14986732936157e-09,
255,AT4G38680,7785.68283177296,0.584815703304227,0.0867576759497506,6.74079494295061,1.57522390081647e-11,1.27284268534602e-09,GRP2
256,AT5G17980,180.116337463167,-1.16566731298028,0.173090399566545,-6.7344423255094,1.64559860006381e-11,1.32451402946542e-09,
257,AT4G38410,105.776572682715,-1.61106094154007,0.240180690870889,-6.70770383621767,1.97710680341482e-11,1.58514730289348e-09,
258,AT1G70600,15196.0312489905,0.6044527482032,0.090174563029502,6.70314030804279,2.03987423178551e-11,1.62913211418374e-09,
259,AT5G07770,323.991744137722,-1.02803959925322,0.153764331980908,-6.68581319223538,2.29645818221223e-11,1.8269699167754e-09,
260,AT1G07500,29.6201545552452,-8.30622367131996,1.24250569332839,-6.68505884191925,2.30831875785007e-11,1.82934261559618e-09,
261,AT3G13470,2318.06550510229,0.724544812938929,0.108396115162668,6.68423228869062,2.32138342974816e-11,1.83264772298701e-09,
262,AT2G37760,592.278713523334,-0.732883033585303,0.10971705777947,-6.67975471105311,2.39342510401787e-11,1.88231008657589e-09,
263,AT3G51890,60.3159855147258,-2.05266480033087,0.307558234738591,-6.67406874043069,2.48806982739477e-11,1.94930337617754e-09,
264,AT3G47480,35.6865657401173,-2.90621099241481,0.435552589055651,-6.67246864199787,2.51535809767028e-11,1.96321793948849e-09,
265,AT5G12010,389.382415365809,-1.03738572388436,0.156190752640742,-6.64178708627181,3.09902418042447e-11,2.40963748066589e-09,
266,AT2G46980,413.106477581117,-0.81780042632512,0.123442834789579,-6.62493232368769,3.47407306844377e-11,2.69110058553699e-09,
267,AT3G44670,489.202134743523,-0.821291995068971,0.123991006427295,-6.62380295743916,3.50073349365313e-11,2.70159601635666e-09,
268,AT3G58660,2231.93679477581,0.553804135834938,0.0838671109948403,6.60335296239082,4.01960963521078e-11,3.08885754879032e-09,
269,AT5G51580,98.3837903236073,-1.66262795849615,0.251803547144402,-6.60287743104225,4.03252938910263e-11,3.08885754879032e-09,
270,AT5G57340,348.475356942039,-1.03959665944635,0.157520767170119,-6.5997435012719,4.11869747652082e-11,3.14317635198931e-09,
271,AT1G30600,634.394297573064,-0.725333777694909,0.110175392706364,-6.58344626579227,4.59666764743069e-11,3.49499398063872e-09,
272,AT4G24610,559.63575051606,-0.713865367051202,0.108502707021767,-6.57924015580546,4.72858490101301e-11,3.58207690755048e-09,
273,AT1G68290,34.2298647924276,-3.02634372433798,0.460451448115776,-6.57255772942434,4.94582017246902e-11,3.73291665398257e-09,ENDO 2
274,AT1G48920,14919.2043925258,0.532086224387387,0.0809870637460173,6.57001500950889,5.03101903642643e-11,3.78336303815936e-09,ATNUC-L1
275,AT1G05570,440.033319396372,0.834119698835041,0.127671957041682,6.53330393112655,6.43344001755563e-11,4.82040114769941e-09,CALS1
276,AT3G49470,558.783034108141,0.785932796288859,0.120487226446234,6.52295533285907,6.89353971336138e-11,5.14559219086552e-09,NACA2
277,AT3G23830,3395.01125343503,0.671234756478019,0.102911644222515,6.52243739325242,6.9173940153834e-11,5.14559219086552e-09,GR-RBP4
278,AT3G16950,2239.60218723406,0.514813338042552,0.0791058000440564,6.50790887338017,7.62041187307435e-11,5.64815059873011e-09,LPD1
279,AT5G20720,3555.8794749752,0.507314753071061,0.0783998522529521,6.47086363676098,9.74443450754768e-11,7.1965617572767e-09,CPN20
280,AT5G44510,302.371364135138,-0.869516378310548,0.134400120486066,-6.46961011021338,9.82561098863146e-11,7.23059694359826e-09,TAO1
281,AT5G02050,2561.56099978019,0.625803128621633,0.0973334134148756,6.42947890827787,1.28042123800869e-10,9.38899630219541e-09,
282,AT1G69526,742.376491878718,0.733070324010548,0.114164244918984,6.42119014171875,1.35213008925789e-10,9.87965974792863e-09,
283,AT1G63530,27.5363438639293,-3.87050211258666,0.603540417569462,-6.41299571646534,1.4268753071395e-10,1.03889631461518e-08,
284,AT1G09200,2783.22863929218,0.467246515358398,0.0729029657817682,6.4091564773521,1.46326952984607e-10,1.06164326276332e-08,
285,AT4G10640,146.729847945544,1.29936913356223,0.202916913533897,6.40345405877256,1.51900577359718e-10,1.09821452508666e-08,IQD16
286,AT1G78150,2816.23854900523,-0.455704671125992,0.0712560064286976,-6.39531590339677,1.60215769382967e-10,1.15428179305456e-08,
287,AT1G75700,24.4894773520797,-4.53685524211909,0.710124053950442,-6.38882068123228,1.67169949092624e-10,1.2001870386946e-08,HVA22G
288,AT3G49960,350.632982251254,-1.23154416310044,0.193093855512507,-6.37795625257829,1.7946675845669e-10,1.28399741597226e-08,
289,AT2G03505,352.139086515461,1.20809434293865,0.189448961579049,6.37688553618471,1.80725428570619e-10,1.28852853138326e-08,
290,AT4G10450,3242.12964138959,0.614507878396267,0.0963843581069906,6.3755975602819,1.82250926706431e-10,1.29318344259133e-08,
291,AT5G04960,332.604298093992,-1.27849876313221,0.200549207603488,-6.37498785664598,1.82977449266361e-10,1.29318344259133e-08,
292,AT3G47780,1649.42380979582,-0.608822708024331,0.0955053401462386,-6.37475042853202,1.83261133334951e-10,1.29318344259133e-08,ATATH6
293,AT1G43170,27094.9826551679,0.518963660519418,0.0814874929098411,6.36862961403913,1.90724559709099e-10,1.3412558200703e-08,RP1
294,AT4G39780,69.4578994413351,-1.92804619951611,0.302798190096892,-6.36742973562412,1.92222058311919e-10,1.34718894949561e-08,
295,AT2G38250,37.5768791255644,-2.75720199246824,0.433379206420955,-6.36210033065151,1.99013368441304e-10,1.39005778194341e-08,
296,AT4G39830,109.613699697078,-1.36849984382427,0.215237224187228,-6.3581002263524,2.04264184190617e-10,1.42191334974583e-08,
297,AT3G49010,16081.4279824421,0.555017356437492,0.0873050108822953,6.35722223533958,2.05434681449337e-10,1.42524633375878e-08,ATBBC1
298,AT2G33020,26.2924057523836,-5.24995748348336,0.826129288448404,-6.35488604131633,2.08581193200897e-10,1.44221996171291e-08,AtRLP24
299,AT3G44750,3895.82780564827,0.656891266510474,0.103560572662585,6.34306328771203,2.25240844632393e-10,1.55220321192323e-08,HDA3
300,AT5G59870,2976.73324393474,0.516471023098444,0.0815104123170569,6.33625825728239,2.35412071674502e-10,1.61688857895104e-08,HTA6
301,AT5G10170,917.44621121362,0.75208318400308,0.118747681569328,6.33345572784083,2.39730118227752e-10,1.64107610833317e-08,ATMIPS3
302,AT3G60330,277.446561184454,-1.09072523263191,0.172241497429138,-6.33253454546074,2.41166266800588e-10,1.64544070444574e-08,HA7
303,AT4G38740,6665.66406574707,0.562788241068219,0.0889820464395808,6.32473924332988,2.5366056191806e-10,1.72497553739988e-08,ROC1
304,AT5G25900,618.132446605167,0.665526052512244,0.105511534935858,6.30761416670537,2.83369545359561e-10,1.92066759280715e-08,GA3
305,AT1G56110,7962.71452871842,0.527022755886679,0.083583297949601,6.3053596689193,2.8752541335382e-10,1.94244627611654e-08,NOP56
306,AT1G15580,24.1585561036673,-4.28178636597598,0.680261457324623,-6.2943245128361,3.08741331909792e-10,2.07895919738603e-08,IAA5
307,AT3G24450,285.902468358049,-0.918008393539977,0.145901157777742,-6.29198840860756,3.13424893411885e-10,2.10362212662928e-08,
308,AT4G35570,1817.76740273536,0.652506123014938,0.103736611228432,6.29002736148853,3.1741002023105e-10,2.12345242430545e-08,HMGB5
309,AT1G43910,396.551119238155,-0.907602321590054,0.144312509704327,-6.28914515761373,3.19218878720334e-10,2.12864239353802e-08,
310,AT5G62340,2135.03008657089,0.656248748126178,0.104401782460121,6.28580022929065,3.26169154069687e-10,2.1679727160019e-08,
311,AT5G06630,202.393842139255,-1.58258128927096,0.251793630589966,-6.28523162227295,3.27365239446951e-10,2.16892628900464e-08,
312,AT5G12140,1630.18901895368,-0.524417254466875,0.0837664493272563,-6.26046894285918,3.83821510685382e-10,2.53482122681805e-08,ATCYS1
313,AT1G15340,826.856888978929,0.610149590965749,0.0975789431308127,6.25288173236097,4.0294728448e-10,2.65262900853367e-08,MBD10
314,AT5G49910,2205.00902684062,0.614846137731567,0.0983530968541007,6.25141614649557,4.06747469608068e-10,2.66911834753956e-08,CPHSC70-2EAT SHOCK PROTEIN 70-2
315,AT3G53430,10852.9352682632,0.551455233288804,0.0882337652135461,6.24993427350805,4.10625449986196e-10,2.68601187205256e-08,
316,AT1G70250,82.7552026357398,-1.6297062910055,0.260812543610633,-6.24857327965977,4.14218876625204e-10,2.7009430230577e-08,
317,AT5G14580,850.103560225962,0.765566765948075,0.122545882422423,6.24718473452354,4.1791667656059e-10,2.71645839764384e-08,
318,AT4G29360,260.86665439604,0.993045861487634,0.159081122898362,6.2423865471587,4.30944343187823e-10,2.79232961993242e-08,
319,AT3G50240,308.95273444928,-0.837902484637921,0.134253486851612,-6.24119718815228,4.34234411651063e-10,2.80482760252983e-08,KICP-02
320,AT3G02535,140.555903728371,-1.24890032169738,0.200235518988089,-6.23715676423854,4.4559539791054e-10,2.86921661685833e-08,
321,AT3G49910,19503.7464999318,0.561073428941987,0.0900852593185915,6.22824902970773,4.7167691364805e-10,3.02769557810532e-08,
322,AT4G20362,1434.31988724523,0.521306946301807,0.083905164568018,6.21304956596811,5.19660481848402e-10,3.32534292810134e-08,
323,AT4G19200,721.288732338127,-0.682363736907612,0.109933462315361,-6.20706127630319,5.39845532907405e-10,3.44381337633346e-08,
324,AT2G44120,7738.01856686577,0.530440979669041,0.0858219318573913,6.18071591012965,6.38115576374711e-10,4.0581393367904e-08,
325,AT5G37740,447.655595150873,-0.708068828526078,0.114648002351369,-6.17602412605513,6.5735946330159e-10,4.16765899733208e-08,
326,AT5G02960,17734.9886002932,0.580964965089689,0.0942019525979393,6.16722848165673,6.94973039836824e-10,4.39261333921404e-08,
327,AT3G62680,657.012767376618,-1.05533957083375,0.171274603016052,-6.16168160515218,7.19764615499942e-10,4.53539752366248e-08,PRP3
328,AT3G44590,2310.59455327586,0.587610183608697,0.0954217198587533,6.15803387822499,7.36536022654596e-10,4.62692827646279e-08,
329,AT1G66250,443.240321725807,0.929824264436711,0.15126801408937,6.14686634206332,7.9028667538111e-10,4.94950059155859e-08,
330,AT5G22440,9267.13104546105,0.522773452866015,0.0852189276673554,6.13447583976432,8.5440426904066e-10,5.33484847381297e-08,
331,AT5G02870,15516.3393269248,0.493269704863915,0.0806507650639042,6.11611935079685,9.58815262726181e-10,5.96869742854168e-08,
332,AT3G05060,3825.82029709222,0.523949742116126,0.0857759766341754,6.10835064403535,1.00666000794733e-09,6.24765947703458e-08,
333,AT5G45400,338.511676999285,-0.779095837337684,0.127806038834891,-6.09592351378777,1.08807432819185e-09,6.73266412384178e-08,RPA70C
334,AT4G36130,6912.0434833316,0.47733564141058,0.0783402967329465,6.09310484280861,1.10741481003679e-09,6.83182100622999e-08,
335,AT4G23800,1774.52274799037,0.594179371033985,0.0976741774832102,6.08328000649017,1.17748444511677e-09,7.24240805720327e-08,
336,AT5G15200,24427.1882118781,0.51792916557677,0.0852217854697535,6.07742683073205,1.22126375647312e-09,7.48690945188906e-08,
337,AT3G57150,5852.40781661503,0.441862669726706,0.0727106352861587,6.07700191296251,1.22450302610367e-09,7.48690945188906e-08,NAP57
338,AT3G55010,1309.30630913311,0.608296012168077,0.100264214556521,6.06693040840778,1.30378015336616e-09,7.94804439648216e-08,ATPURM
339,AT2G30860,6763.03317023047,0.645607185963205,0.106465650665714,6.06399511886057,1.32781186234618e-09,8.07066767659088e-08,ATGSTF9
340,AT1G32870,86.511663171663,-1.54266588239188,0.254485068862106,-6.06191117337333,1.34513500779923e-09,8.15191377520678e-08,ANAC13
341,AT3G27850,185.297755084215,1.07311885831483,0.177199603585391,6.05598904626052,1.39557498937761e-09,8.43279256777879e-08,RPL12-C
342,AT1G19850,665.647745288513,-0.686929735050794,0.113509752564649,-6.05172436315157,1.43303518341364e-09,8.63382747199942e-08,MP
343,AT1G55490,1414.08531178239,0.672062011098095,0.11107143595591,6.05071866870316,1.44201081554378e-09,8.66257517617481e-08,CPN60B
344,AT5G43630,861.023122803794,-0.727090336253293,0.120197598286158,-6.04912532879641,1.4563433564255e-09,8.72324269161263e-08,TZP
345,AT2G18020,20126.3847509511,0.530314268520194,0.0879270145996765,6.03130074340252,1.62645179765526e-09,9.71392443208306e-08,EMB2296
346,AT4G01460,31.8774823869704,-2.67962807756329,0.444323587838252,-6.03080311491084,1.63146853445386e-09,9.7157251885612e-08,
